,phi,pi,label
653,0.12631091,-0.039986648,-0.021681083
654,0.37369803,-0.099284224,-0.022096034
655,0.43128055,-0.104444794,0.06141422
656,0.48606333,-0.1084368,0.091681436
657,0.79668874,-0.08282499,-0.05581479
658,0.7286021,-0.099621646,-0.086264804
659,0.4454342,-0.11097282,-0.08788152
660,0.36206642,-0.09592431,0.019353885
661,0.25268587,-0.076124206,-0.06672931
662,0.1334268,-0.03830705,0.0820334
663,0.5518847,-0.115156,-0.047289662
664,0.6707966,-0.107711345,-0.04647393
665,0.6984273,-0.10209063,0.009991065
666,0.98292166,-0.010522097,-0.06560627
667,0.2831259,-0.07742618,0.09776187
668,0.7861419,-0.085709944,-0.057901744
669,0.16056615,-0.04813279,0.029561387
670,0.5292159,-0.11232571,0.03245123
671,0.40584594,-0.10029265,0.08918293
672,0.4878918,-0.109015495,0.07771312
673,1.1226927,0.07255753,-0.09130831
674,0.30616438,-0.08499182,0.026073147
675,0.048172243,-0.014062232,0.03100961
676,0.05079237,-0.017280258,-0.03401008
677,0.1281448,-0.036468025,0.08943242
678,0.35192493,-0.094934545,-0.00329581
679,0.82285845,-0.07228546,0.049970835
680,0.625551,-0.112221174,-0.04301105
681,0.37861744,-0.10110388,-0.052306253
682,0.10748433,-0.035030093,-0.040727746
683,0.9510663,-0.024422513,-0.003533639
684,1.0380099,0.019756956,-0.051505495
685,0.7893363,-0.085151866,-0.06792768
686,0.17180923,-0.0524745,-0.0019134862
687,0.8216247,-0.07666265,-0.093691394
688,0.20176508,-0.063545294,-0.07969464
689,0.083270594,-0.023832368,0.06256443
690,0.44059503,-0.10538013,0.06444696
691,0.399993,-0.10285518,-0.010205032
692,0.67552525,-0.107477106,-0.05913048
693,1.1114615,0.068959475,0.07890938
694,1.1263064,0.075697176,-0.064662725
695,0.5492762,-0.114884056,-0.038884386
696,0.21347912,-0.0639169,-0.0034294128
697,0.021656437,-0.004707189,0.058117706
698,0.58704764,-0.11570737,-0.08492778
699,0.2379561,-0.06818677,0.053500127
700,0.9928276,-0.0044985735,-0.029002182
701,0.9998581,-0.0011632856,-0.042863358
702,0.47042346,-0.11267412,-0.071450666
703,1.0591564,0.033742364,0.0073606446
704,0.5013616,-0.112894,-0.017165476
705,0.30507496,-0.08484526,0.023695502
706,0.51736426,-0.11107773,0.060035564
707,1.2579296,0.17886803,-0.06610551
708,0.25998336,-0.07258626,0.0820467
709,0.2600895,-0.07593792,-0.011401698
710,0.18546845,-0.057525747,-0.03603098
711,0.46850148,-0.11284094,-0.08113425
712,1.0528402,0.030422565,0.026824601
713,0.48944673,-0.11029905,0.04161147
714,0.28961158,-0.079135895,0.090548955
715,0.8793937,-0.052979767,0.054417863
716,0.56051975,-0.114076495,-0.014399912
717,0.35620838,-0.096104816,-0.0152615905
718,1.0061185,0.004248347,0.03902696
719,0.9898351,-0.004374412,0.03655372
720,0.66006655,-0.110019885,-0.07984826
721,0.45252752,-0.11175356,-0.0904959
722,0.110363044,-0.033819597,0.016051205
723,0.97509813,-0.010316165,0.0951316
724,0.4971054,-0.112172395,-0.0019054841
725,1.1761357,0.1115431,-0.08541628
726,1.0795963,0.044168502,-0.084388606
727,0.19243436,-0.056102328,0.05625897
728,0.4509806,-0.10661897,0.059288684
729,0.6516286,-0.111193895,-0.087685704
730,0.016904622,-0.0018115985,0.095875315
731,0.29639032,-0.0871644,-0.09510038
732,0.5922651,-0.11317228,-0.010362664
733,0.9974794,-0.0034297465,-0.08268841
734,1.0306939,0.015437625,-0.056256637
735,1.0833117,0.05088429,0.09442222
736,0.19600284,-0.058908947,0.0055790297
737,0.8077725,-0.08010663,-0.06994138
738,0.20194115,-0.06054898,0.004672704
739,0.38601616,-0.09936448,0.03206987
740,0.836386,-0.07066482,-0.04441557
741,0.29392353,-0.079814486,0.09830842
742,0.9253917,-0.036139086,-0.010246694
743,0.92641604,-0.034870416,0.020978503
744,0.015853835,-0.008163925,-0.08528613
745,0.9683287,-0.016474536,-0.014537886
746,1.2593538,0.18311545,0.0687523
747,0.1407809,-0.041249286,0.06086502
748,0.8568036,-0.0649237,-0.08465917
749,0.36106208,-0.09772185,-0.03779359
750,1.2769542,0.19771065,0.02393283
751,0.07902038,-0.02439945,0.011440432
752,0.10697523,-0.035863936,-0.06767905
753,0.98890585,-0.006338695,-0.02160836
754,0.78535306,-0.08213444,0.07521294
755,0.9690739,-0.013699265,0.078801684
756,0.43993354,-0.108643055,-0.03518664
757,0.06312288,-0.017553588,0.06325225
758,0.2573505,-0.07235365,0.07078877
759,0.9029733,-0.043931745,0.04964429
760,0.020759765,-0.006374877,0.0052371696
761,0.03338803,-0.0073372433,0.08722773
762,0.20118597,-0.0636566,-0.087098055
763,0.81432533,-0.07497075,0.04529088
764,0.29576993,-0.087152265,-0.09856728
765,0.033997294,-0.013043247,-0.062277097
766,0.38372824,-0.100453,-0.010029283
767,0.3532019,-0.09333553,0.049516473
768,0.98197335,-0.01047951,-0.04516734
769,0.9107867,-0.040902525,0.043410376
770,0.7794276,-0.08322978,0.08980836
771,1.0257666,0.011639305,-0.096557416
772,0.13541572,-0.040802408,0.029848134
773,0.48805317,-0.11267093,-0.033407323
774,1.2805848,0.19830221,-0.09770959
775,0.037383985,-0.013845669,-0.0551108
776,0.5756881,-0.110906646,0.078456715
777,0.22536413,-0.0684552,-0.04348639
778,0.37893024,-0.10197896,-0.07644362
779,0.47269753,-0.11330744,-0.08531155
780,0.98093975,-0.008141182,0.06631852
781,0.8659045,-0.056985024,0.08854132
782,1.0551215,0.030662606,-0.01879178
783,1.0312006,0.019617558,0.09935424
784,0.21152674,-0.060393814,0.08004327
785,0.60717666,-0.1140086,-0.06082431
786,0.9019148,-0.04583129,-0.0054120496
787,1.2165486,0.1434147,-0.087588444
788,0.06119719,-0.018251758,0.027976155
789,0.26540583,-0.07729506,-0.014065352
790,0.6556614,-0.10865006,-0.018173706
791,0.010358257,8.938771e-05,0.091264844
792,0.41161525,-0.10475634,-0.019700345
793,0.19992231,-0.061776247,-0.044413935
794,0.30293357,-0.08436821,0.02433686
795,0.94806033,-0.027826497,-0.08061471
796,0.54138696,-0.11099376,0.08083993
797,1.1351484,0.0852912,0.07839885
798,0.39534587,-0.09907421,0.08133719
799,0.9672183,-0.016664665,-0.0009468645
800,0.1510136,-0.046458725,-8.7615044e-05
801,0.33662316,-0.08968429,0.066725284
802,0.84935224,-0.06273531,0.0881741
803,0.27289602,-0.07770105,0.02385112
804,0.64412034,-0.11169958,-0.07908033
805,0.06925458,-0.024286263,-0.067771904
806,1.244799,0.16826686,-0.032819867
807,0.15300329,-0.047814224,-0.021484643
808,0.8979636,-0.04795694,-0.02562784
809,0.820277,-0.07210761,0.08432972
810,0.48857757,-0.114494115,-0.08808462
811,0.46691412,-0.11071173,-0.020609695
812,0.10529706,-0.03468558,-0.049409945
813,0.64009225,-0.11182847,-0.07066332
814,0.040659532,-0.012169933,0.01829636
815,0.889486,-0.051195215,-0.022014976
816,0.29655844,-0.082191505,0.04721331
817,0.90935105,-0.04424673,-0.05992627
818,0.31330758,-0.085568696,0.052102838
819,0.42335775,-0.10461732,0.028376307
820,0.29114553,-0.083098195,-0.012108704
821,0.99336404,-0.0030782137,0.015781716
822,1.1096059,0.06796042,0.08929401
823,0.5209282,-0.1107302,0.07455763
824,0.43553206,-0.11010653,-0.0931623
825,0.18925145,-0.055011775,0.062234864
826,0.5681118,-0.11439169,-0.027249096
827,0.6184225,-0.11249807,-0.035058975
828,1.0208099,0.009289179,-0.079518005
829,0.030259894,-0.011744907,-0.0590199
830,0.5034775,-0.110968195,0.04515672
831,0.56112576,-0.11524597,-0.05143711
832,0.9298293,-0.034237146,-0.011497386
833,0.981054,-0.00924511,0.021089531
834,0.32424343,-0.089595415,0.00024504634
835,1.2165173,0.14696914,0.06985821
836,0.505064,-0.11122077,0.039766923
837,1.1282058,0.07742251,-0.047753014
838,0.8571913,-0.06194722,0.019260101
839,1.2754204,0.19769405,0.08537829
840,1.2405012,0.16576906,0.018964306
841,0.31224543,-0.08583384,0.03827803
842,0.14061558,-0.046994206,-0.097872354
843,0.9276582,-0.03637779,-0.05668456
844,0.80320793,-0.07927281,0.0059950724
845,1.1761487,0.114863195,0.05726619
846,0.021152508,-0.010358917,-0.09938716
847,1.1732142,0.11248221,0.05066678
848,0.18751386,-0.05752501,-0.020419193
849,0.07399223,-0.02283862,0.011540484
850,0.6230582,-0.108186394,0.093977764
851,0.8042384,-0.08161702,-0.08776818
852,0.5373531,-0.11087186,0.08279141
853,0.14319827,-0.045623515,-0.039581243
854,0.8838253,-0.05246922,0.011438347
855,0.86175424,-0.060349356,0.019280776
856,0.4310303,-0.10753691,-0.031518523
857,1.2040328,0.13503796,-0.011254251
858,0.117670655,-0.03626251,0.0094764
859,1.0341915,0.019917194,0.0431358
860,1.229886,0.15829909,0.08350152
861,0.07538925,-0.023562575,0.0036340957
862,0.6158689,-0.11429701,-0.08769402
863,0.5452582,-0.110997334,0.08202384
864,0.8955067,-0.045850467,0.08920488
865,0.81229275,-0.078973584,-0.076405495
866,0.50159705,-0.11276261,-0.01277009
867,0.080738805,-0.027994681,-0.07190132
868,0.5194892,-0.114798136,-0.052692696
869,0.64701784,-0.11090472,-0.06243001
870,0.5160978,-0.110152505,0.0871278
871,1.0519668,0.031229714,0.08048209
872,0.10213495,-0.03152466,0.010574219
873,0.6868366,-0.10644979,-0.07742884
874,1.0597731,0.03290748,-0.041743964
875,0.45898807,-0.11078539,-0.043421254
876,0.78765106,-0.08610871,-0.085970595
877,0.20360379,-0.062105592,-0.02608469
878,0.42060137,-0.10731272,-0.061645783
879,0.32413244,-0.08852484,0.030278182
880,1.0181531,0.010344969,0.02112937
881,0.8316938,-0.072371386,-0.05188872
882,0.31024355,-0.08591737,0.024048716
883,1.2268846,0.1528742,-0.045934297
884,1.281715,0.19949794,-0.08984825
885,1.2537078,0.17701252,0.0153853595
886,0.507734,-0.11111295,0.046889737
887,1.157517,0.10138408,0.07714751
888,0.38815677,-0.10252988,-0.05116158
889,0.20118295,-0.061185658,-0.018629037
890,0.23156601,-0.0718471,-0.09386168
891,0.72918516,-0.09620934,0.026671633
892,0.8626823,-0.06238894,-0.067541964
893,1.2661593,0.18796398,0.017979369
894,1.2660003,0.18806131,0.028686807
895,0.8746533,-0.055309687,0.033444554
896,0.581071,-0.116240665,-0.09554073
897,1.0700169,0.040756132,0.021860287
898,0.07029072,-0.019130165,0.08107251
899,1.0702239,0.04119917,0.03469459
900,0.7747251,-0.084257685,0.094736576
901,1.041416,0.02070391,-0.093114935
902,1.0424997,0.024896463,0.050194584
903,1.2063917,0.13938758,0.09626703
904,0.17224209,-0.055441502,-0.08030022
905,0.6164887,-0.10848252,0.09901564
906,0.919823,-0.04035553,-0.079183176
907,0.96124876,-0.02038547,-0.0333535
908,0.73585093,-0.096785545,-0.03814968
909,0.57477456,-0.11633403,-0.09305346
910,0.041024264,-0.016312268,-0.09095067
911,0.5283334,-0.11625621,-0.090307154
912,0.5006377,-0.11177395,0.01605385
913,0.17202511,-0.055072743,-0.071820475
914,0.35975027,-0.09769598,-0.043573122
915,0.011196144,-0.0027120884,0.022534553
916,0.2363413,-0.07107179,-0.038460627
917,0.60065866,-0.10963925,0.09072606
918,0.29154828,-0.08111042,0.046763092
919,0.12917142,-0.039372083,0.018386174
920,0.89320326,-0.04831125,0.03133054
921,0.24298787,-0.06979882,0.043674033
922,0.20073202,-0.061284233,-0.024728492
923,0.4718964,-0.111392215,-0.029105043
924,0.6810038,-0.10442993,0.017815098
925,0.7118078,-0.09960143,0.019385573
926,0.8170965,-0.07572298,-0.010956265
927,0.021204688,-0.007562577,-0.023143293
928,0.51794547,-0.11311398,-0.0022069197
929,1.2099051,0.14032657,0.0137720555
930,0.6193478,-0.11135034,4.0549785e-05
931,0.33052397,-0.09310212,-0.06509987
932,1.1100432,0.06786797,0.07323209
933,0.20749278,-0.064133696,-0.05351081
934,0.2425263,-0.06887404,0.06631422
935,0.7574423,-0.092734694,-0.0582127
936,0.64602304,-0.10919084,-0.002867993
937,0.42166454,-0.10637814,-0.030026298
938,0.85826695,-0.06379599,-0.06206581
939,0.72418714,-0.099483974,-0.052686065
940,0.975299,-0.011702985,0.037456118
941,0.83932847,-0.06827106,0.007729806
942,0.9665207,-0.01757545,-0.023073815
943,0.075112805,-0.022794545,0.02218162
944,0.019991124,-0.004144614,0.059098404
945,0.062225454,-0.017041942,0.06953975
946,0.25073,-0.0733732,-0.0029168446
947,0.06056945,-0.016190616,0.078612246
948,0.009903363,-0.003566399,-0.011701517
949,0.95411545,-0.024591457,-0.06490628
950,0.6011381,-0.10936702,0.098702714
951,0.14905626,-0.04292278,0.08130659
952,0.38952658,-0.10087616,0.0033227662
953,0.86413676,-0.06219256,-0.07936096
954,1.2498251,0.1713623,-0.08736532
955,0.004904483,0.0021151104,0.09938238
956,0.7049863,-0.10128082,0.001583837
957,0.81039906,-0.078862175,-0.052650332
958,1.1186711,0.07396878,0.08366851
959,0.8261305,-0.07273881,-0.002370447
960,1.0226504,0.012541533,0.009199902
961,1.1889138,0.12452892,0.050411254
962,0.41318434,-0.10591624,-0.04797245
963,0.7655679,-0.087412626,0.061509226
964,0.63381034,-0.11056263,-0.01087974
965,1.225269,0.15207578,-0.021983758
966,0.4654556,-0.10850997,0.042218253
967,0.1952508,-0.055612467,0.09109332
968,0.83121914,-0.06880102,0.082209006
969,1.0684499,0.040867716,0.06592826
970,0.55781066,-0.11114758,0.07826857
971,0.51928467,-0.1100749,0.093079455
972,1.2228638,0.15080069,0.009474024
973,0.9970297,-0.0026014554,-0.04076397
974,0.088495955,-0.027123988,0.016799882
975,0.42550534,-0.10424714,0.047075767
976,0.3915127,-0.10304001,-0.0515127
977,0.08436773,-0.027257666,-0.02140687
978,0.28488702,-0.07941936,0.052645713
979,0.8274852,-0.07048675,0.063505046
980,0.77090883,-0.08583608,0.07208274
981,0.07834736,-0.025653409,-0.028316284
982,0.28494126,-0.07989278,0.0395989
983,0.96650326,-0.018902555,-0.07414983
984,0.107022904,-0.036474403,-0.08393961
985,1.1030625,0.05938848,-0.08531455
986,0.79929566,-0.07929282,0.043957658
987,0.20303282,-0.06438547,-0.09356023
988,1.0062718,0.0026250992,-0.028326556
989,0.8739722,-0.05905548,-0.095496036
990,0.14941154,-0.045855697,0.003703048
991,0.012234965,-0.0025561897,0.03566636
992,0.6608418,-0.10899733,-0.048977613
993,0.7797504,-0.085640796,0.0024068505
994,0.3915016,-0.099319674,0.05755982
995,0.8208381,-0.07215082,0.076733544
996,0.69913346,-0.10101293,0.042524084
997,0.96401596,-0.01640371,0.06901969
998,1.1534489,0.09529647,-0.055113554
999,0.7054079,-0.10289783,-0.05546566
1000,0.14050908,0.175047,5.966123
1001,0.81562775,-0.07267367,0.11357592
1002,1.2277123,-0.081998944,-12.090871
1003,0.13917872,0.11482961,4.299839
1004,1.4835756,-0.18397856,-47.257446
1005,0.97447705,0.1137043,4.6639147
1006,0.13954997,-0.073846966,-0.84450483
1007,1.4223244,0.06602965,-16.14961
1008,0.74881184,-0.027619625,2.2034814
1009,1.4681377,-0.028876409,-28.49926
1010,0.33669013,-0.08279373,0.2648515
1011,1.0525827,0.10689225,3.0154698
1012,0.4980183,0.158903,7.867658
1013,0.75667894,0.05158638,4.711571
1014,0.2180383,0.01943422,2.3265712
1015,0.76902723,-0.107450224,-0.6719313
1016,1.2712219,0.07880829,-5.46693
1017,0.16806939,-0.07693913,-0.70645076
1018,1.1179019,0.15730654,3.4460764
1019,0.10825857,0.13363212,4.557326
1020,1.1975876,-0.16744909,-15.598066
1021,1.4072677,0.15220307,-9.356407
1022,0.53514737,-0.013441125,3.0313468
1023,1.2609631,-0.021070573,-10.389558
1024,0.92550164,0.11774668,5.463699
1025,1.0043974,-0.1619313,-7.071443
1026,0.6757586,-0.14079283,-1.1852696
1027,1.4694296,0.025378967,-23.8948
1028,0.15574767,0.10570157,4.1867433
1029,0.8041057,0.049034405,4.3447943
1030,0.735245,0.09080489,6.0209394
1031,1.437852,-0.18840848,-40.43856
1032,1.0690506,0.1977235,6.01055
1033,1.2972357,-0.14290674,-20.82029
1034,1.2234212,0.06234546,-4.1151743
1035,1.2614847,-0.17231455,-20.189314
1036,0.9315512,-0.15545484,-4.935457
1037,0.82966965,0.122649916,6.522216
1038,0.63901263,-0.14484403,-1.1617923
1039,1.2646103,0.01751261,-8.40619
1040,0.022297429,0.062331684,1.881948
1041,1.4877737,-0.012953733,-29.480679
1042,0.24634635,0.03965338,3.091895
1043,0.7216756,0.18545477,8.903756
1044,0.90391403,0.09442266,4.9305663
1045,1.0838628,-0.19249234,-11.404263
1046,0.33021778,-0.18167736,-2.665078
1047,1.1273254,0.08361427,0.23767988
1048,0.20212562,0.10383344,4.508492
1049,0.5470142,0.021263486,4.073477
1050,1.051241,-0.1931021,-10.15907
1051,0.92464936,0.16747198,7.120969
1052,0.3271093,0.15478341,6.8261514
1053,0.013213342,0.054931782,1.6031044
1054,1.3943044,0.06880741,-13.671721
1055,1.2453102,-0.083111644,-13.177142
1056,1.4487672,-0.02130318,-25.562323
1057,0.76230806,0.18495326,8.781515
1058,0.74406344,-0.06897231,0.85386455
1059,0.66150653,0.12072015,7.0667067
1060,0.12716927,-0.18192978,-3.9683664
1061,0.73195565,-0.028023763,2.2859454
1062,0.30026796,0.14167602,6.2802143
1063,0.42063755,0.16502348,7.67848
1064,1.0456313,0.10694809,3.1617043
1065,0.3525937,0.15627575,7.03432
1066,0.6477682,-0.13157962,-0.75008917
1067,0.30170703,0.17686309,7.2621965
1068,0.06191923,0.17069888,5.1908445
1069,0.13242933,-0.115815856,-2.063764
1070,0.49942568,0.03775154,4.4342184
1071,1.4279678,-0.16074067,-36.10806
1072,1.0490739,0.007614582,-0.811753
1073,1.0182323,0.07236353,2.4132504
1074,0.67620987,0.14355387,7.7290773
1075,0.47088173,-0.04798434,1.8583621
1076,1.1458927,0.070199765,-0.8968103
1077,0.96135217,0.112182915,4.8036838
1078,0.9291463,-0.087009445,-2.0531254
1079,1.2323803,-0.10299128,-13.629264
1080,0.5384193,0.09705751,6.246134
1081,1.4017762,-0.10827451,-27.916002
1082,0.7610347,-0.15948984,-2.4793549
1083,0.1816737,-0.016429037,1.0647904
1084,1.1199015,0.058740478,-0.59355664
1085,1.0691658,0.045929592,0.25368896
1086,0.29977676,-0.12355731,-1.1175894
1087,1.2223358,0.048793744,-4.7353635
1088,0.60922563,0.1417149,7.664306
1089,0.506088,-0.01613008,2.8904262
1090,0.42161083,0.19675496,8.570119
1091,1.4254441,-0.14655095,-34.341736
1092,1.0270454,-0.14388038,-6.895394
1093,1.159227,0.12885426,1.1799142
1094,0.17935142,0.064261705,3.2481406
1095,0.38961452,-0.19999664,-2.9793935
1096,0.99694973,0.021555115,0.9005703
1097,1.2447308,0.12877211,-1.8318014
1098,0.52712446,0.14563464,7.5960684
1099,0.6684688,0.10868627,6.7055416
1100,1.4698884,0.027073937,-23.803328
1101,0.34723368,0.09881625,5.411365
1102,0.34699458,0.06352331,4.433676
1103,0.3550417,-0.014760037,2.2983782
1104,0.86083865,0.00012612493,2.1888893
1105,0.3966917,-0.011722865,2.6049514
1106,1.2322799,0.09542687,-2.8915448
1107,1.2623003,0.1957014,0.5156384
1108,0.24032533,0.17026894,6.6289573
1109,0.95071393,0.001978165,1.0036432
1110,0.46516767,-0.041028917,2.04407
1111,0.03586381,0.0107902335,0.599752
1112,0.844422,-0.047972724,0.67844903
1113,0.5238528,-0.14092222,-0.8653476
1114,0.0048715007,-0.15653531,-4.2369847
1115,0.24891944,0.0691933,3.9198852
1116,1.3461932,0.16355567,-4.9272676
1117,0.24880578,-0.14016823,-1.9106336
1118,1.1826768,-0.010267271,-5.991008
1119,0.5213872,-0.03765839,2.2883463
1120,0.33782786,0.018224899,3.1200042
1121,1.085239,-0.12882257,-8.118638
1122,1.3870665,-0.061727062,-22.50549
1123,0.9582588,0.0076571926,1.0876327
1124,0.42536652,0.14581749,7.1677933
1125,0.52902555,0.101032495,6.33379
1126,1.3280481,0.10444288,-7.102682
1127,0.30849558,-0.1180053,-0.9067764
1128,1.1356894,-0.109044485,-9.096628
1129,1.2622802,0.1901902,0.27088398
1130,0.26767296,-0.13173492,-1.5478011
1131,0.24729562,0.09817728,4.7011967
1132,1.0074296,-0.10963619,-4.7604914
1133,0.60023797,-0.12778445,-0.49351192
1134,0.37118638,0.11583861,6.0297203
1135,0.3613091,0.09365663,5.3557115
1136,0.40478784,0.042258035,4.1683183
1137,0.07301057,-0.03361894,-0.2898794
1138,0.8668324,0.034734704,3.3161547
1139,0.72534907,-0.13493995,-1.2897292
1140,1.2336736,-0.07769701,-12.171446
1141,1.2459682,-0.06278347,-11.985948
1142,1.2970701,0.19444896,-0.9759472
1143,0.34802532,0.0905212,5.187053
1144,1.2745079,0.18799907,-0.31751844
1145,0.9837414,-0.03675937,-1.1212875
1146,0.019742677,0.05833387,1.7514268
1147,0.8768586,0.14840752,6.9719696
1148,0.5500899,0.07980795,5.779229
1149,0.9685574,0.14954644,5.9847507
1150,0.70446974,0.149568,7.8710613
1151,0.84805554,-0.043304637,0.80320597
1152,0.50680476,-0.0011133435,3.3311768
1153,1.4161115,0.011793754,-19.556307
1154,0.991872,0.030091684,1.325176
1155,0.29314813,0.039911557,3.4311814
1156,0.6645958,-0.007877212,3.1792152
1157,1.3373065,-0.041489787,-16.726788
1158,0.852934,-0.054229565,0.35270345
1159,1.2448164,0.14619045,-1.0308068
1160,0.3682559,-0.18348162,-2.5512433
1161,1.3347609,-0.14049795,-23.863186
1162,1.4061925,0.16119073,-8.743963
1163,1.1134964,-0.16151218,-10.96792
1164,1.0392184,0.11103242,3.44289
1165,1.2684563,-0.13916108,-18.35762
1166,0.88981825,-0.17229162,-4.8020353
1167,0.6898713,0.13711824,7.524021
1168,0.84172666,-0.17236942,-3.9820273
1169,0.109016016,-0.01877522,0.41489947
1170,1.1413851,0.06801481,-0.84923637
1171,0.7223927,0.013891351,3.6770027
1172,1.3166175,0.11728772,-5.7741256
1173,0.62664324,-0.152354,-1.3707421
1174,0.94501436,-0.07462867,-1.858995
1175,0.922005,-0.17290914,-5.481979
1176,0.7604554,0.050103933,4.645676
1177,0.7877814,0.06598159,4.9966874
1178,0.5494176,-0.19317797,-2.5608766
1179,0.7320288,-0.19780065,-3.6241295
1180,0.3299921,-0.0823507,0.24018042
1181,0.9131351,-0.08353868,-1.6294198
1182,0.6803475,0.14318664,7.714496
1183,1.2064974,0.180495,1.8491182
1184,0.34130755,-0.16155925,-2.0103056
1185,1.1721487,-0.039414827,-7.023616
1186,0.86232376,-0.07540078,-0.54312456
1187,1.3576885,-0.118753605,-24.263853
1188,0.3027625,0.13680287,6.1633615
1189,0.19519086,0.03307368,2.5233016
1190,0.4299685,0.09688829,5.825019
1191,1.3420919,-0.043816373,-17.260834
1192,0.15053101,0.009874377,1.535225
1193,1.3941574,0.15952548,-8.035076
1194,0.4113616,0.09406776,5.651302
1195,0.5251554,0.16554342,8.153683
1196,0.6918878,0.060362764,5.216421
1197,0.34144735,-0.018673358,2.1101296
1198,0.99494433,0.028141681,1.1920627
1199,0.6107192,-0.13647658,-0.79917735
1200,0.84940475,0.13883905,6.8913226
1201,0.43848655,0.1995283,8.737329
1202,0.77662766,-0.104777515,-0.6456951
1203,0.32032588,0.14165296,6.417759
1204,0.37653017,-0.16910884,-2.0819411
1205,0.16295116,-0.002153894,1.3072147
1206,1.0314552,-0.08080912,-4.1295776
1207,0.5588788,-0.00037942705,3.453612
1208,1.4184315,-0.15182523,-33.960934
1209,0.4665931,-0.17045917,-1.859766
1210,0.15199828,-0.10746503,-1.6785526
1211,0.46082792,0.01124882,3.540518
1212,1.4377848,-0.035119556,-25.528784
1213,1.1672254,-0.10971694,-10.553477
1214,0.20614769,0.12607776,5.148788
1215,0.4594843,0.119538255,6.598825
1216,0.17121449,-0.035890475,0.44941548
1217,0.56644285,0.025678659,4.232961
1218,0.032623615,-0.0027659186,0.20461227
1219,0.9178503,0.11954853,5.61394
1220,0.99657506,-0.07072799,-2.8034291
1221,0.46796015,-0.0074134707,3.02978
1222,0.25892526,0.04089064,3.217573
1223,1.0932316,0.114554055,2.3910031
1224,0.6160284,-0.10535528,0.20079932
1225,1.261138,0.10589177,-3.629712
1226,1.4072292,-0.018320534,-21.026964
1227,0.27480254,0.09947322,4.9388795
1228,1.0631667,0.14967571,4.388424
1229,1.1082855,0.16975483,4.1520405
1230,0.15773042,0.19957463,6.787992
1231,0.17788109,-0.17505445,-3.3974378
1232,0.7674523,0.17853568,8.570488
1233,0.8764095,-0.079188064,-0.88120615
1234,0.2617777,0.065895796,3.923935
1235,0.99321854,-0.010398676,-0.26931715
1236,0.6651616,0.12862894,7.297556
1237,0.41948256,0.017295197,3.5370038
1238,1.0123786,0.14804663,5.2673283
1239,0.09122317,-0.19935413,-4.742808
1240,1.0463929,-0.08911923,-4.929868
1241,0.18539357,0.16073464,5.9358125
1242,1.3426604,-0.12656973,-23.480318
1243,1.0164992,-0.12554839,-5.7287993
1244,1.0032516,0.17211063,6.250448
1245,0.35726538,-0.0856529,0.2922553
1246,0.88998157,0.1266663,6.146256
1247,0.77935463,0.18684638,8.775913
1248,1.4584912,0.14608893,-13.701349
1249,0.79770666,-0.101798385,-0.74447674
1250,1.1360859,0.19326092,4.3737683
1251,1.1875517,-0.1435717,-13.551266
1252,1.2023041,-0.12535892,-13.265892
1253,1.3846582,-0.15732826,-30.41071
1254,1.0361812,0.1257251,4.0425477
1255,1.280202,0.18078911,-0.8860861
1256,0.5078056,0.063444145,5.1966376
1257,0.35209125,-0.109583415,-0.42744052
1258,1.3882166,0.07874182,-12.562105
1259,0.8026589,-0.029963464,1.7285779
1260,1.3730631,-0.11219237,-25.230692
1261,0.4178129,-0.10141389,0.10282492
1262,0.89496964,-0.013864126,1.2701117
1263,1.4840666,-0.08872302,-36.491997
1264,0.43796164,0.016339049,3.5930722
1265,0.46386957,0.028904011,4.056795
1266,1.3038199,0.063037165,-8.0258255
1267,1.1190717,-0.14218903,-10.158185
1268,0.9004361,-0.018655378,1.0201796
1269,0.06984182,-0.19761191,-4.861153
1270,0.9929399,0.00017027704,0.15157539
1271,0.2077161,-0.13832667,-2.135615
1272,0.4573242,-0.06248189,1.3896496
1273,0.09041907,-0.09195475,-1.7406919
1274,0.29775736,0.1595733,6.756255
1275,0.76478404,-0.07691477,0.4315472
1276,1.3519623,0.07776817,-10.097103
1277,1.4815387,0.06213596,-22.177372
1278,0.631113,0.11131479,6.795566
1279,1.4274853,-0.07547208,-27.897253
1280,0.44730628,0.10013456,5.9989285
1281,0.26721925,0.014042296,2.5386403
1282,0.89834243,-0.0011093811,1.6840571
1283,0.06044428,-0.02464121,-0.15193127
1284,0.1276711,0.12133477,4.3823614
1285,1.2018458,0.041833375,-4.2150273
1286,0.8076147,0.07690668,5.218341
1287,0.50526375,0.18734504,8.697997
1288,0.44929105,0.13284747,6.924756
1289,0.47257206,0.07226073,5.3224583
1290,1.1906141,0.057447057,-3.0289345
1291,0.8317621,0.0365392,3.7158337
1292,0.88926685,-0.011405316,1.4352396
1293,0.44083574,-0.07171771,1.0622914
1294,0.9113099,0.1853397,7.8375497
1295,1.1942284,0.03723806,-4.1292386
1296,1.3186486,-0.079768084,-17.954937
1297,0.46351296,0.088894546,5.75495
1298,1.3419733,-0.053354945,-17.923475
1299,0.9218122,0.173895,7.3606706
1300,0.96254766,0.09056708,4.031057
1301,0.4402818,0.09681012,5.872789
1302,0.86648715,0.004389676,2.2737784
1303,0.610692,0.017289152,4.0103183
1304,0.99187654,-0.032074567,-1.105515
1305,0.21950199,-0.17689149,-3.163726
